frequency_hz,channel_1_raw_unit2_per_hz,channel_2_raw_unit2_per_hz,channel_3_raw_unit2_per_hz,channel_4_raw_unit2_per_hz,channel_5_raw_unit2_per_hz,channel_6_raw_unit2_per_hz,channel_7_raw_unit2_per_hz,channel_8_raw_unit2_per_hz,channel_9_raw_unit2_per_hz,channel_10_raw_unit2_per_hz,channel_11_raw_unit2_per_hz,channel_12_raw_unit2_per_hz,channel_13_raw_unit2_per_hz,channel_14_raw_unit2_per_hz,channel_15_raw_unit2_per_hz,channel_16_raw_unit2_per_hz,channel_17_raw_unit2_per_hz,channel_18_raw_unit2_per_hz,channel_19_raw_unit2_per_hz,channel_20_raw_unit2_per_hz,channel_21_raw_unit2_per_hz,channel_22_raw_unit2_per_hz,channel_23_raw_unit2_per_hz,channel_24_raw_unit2_per_hz,channel_25_raw_unit2_per_hz,channel_26_raw_unit2_per_hz,channel_27_raw_unit2_per_hz,channel_28_raw_unit2_per_hz,channel_29_raw_unit2_per_hz,channel_30_raw_unit2_per_hz,channel_31_raw_unit2_per_hz,channel_32_raw_unit2_per_hz,channel_33_raw_unit2_per_hz,channel_34_raw_unit2_per_hz,channel_35_raw_unit2_per_hz,channel_36_raw_unit2_per_hz,channel_37_raw_unit2_per_hz,channel_38_raw_unit2_per_hz,channel_39_raw_unit2_per_hz,channel_40_raw_unit2_per_hz,channel_41_raw_unit2_per_hz,channel_42_raw_unit2_per_hz,channel_43_raw_unit2_per_hz,channel_44_raw_unit2_per_hz,channel_45_raw_unit2_per_hz,channel_46_raw_unit2_per_hz,channel_47_raw_unit2_per_hz,channel_48_raw_unit2_per_hz,channel_49_raw_unit2_per_hz,channel_50_raw_unit2_per_hz,channel_51_raw_unit2_per_hz,channel_52_raw_unit2_per_hz,channel_53_raw_unit2_per_hz,channel_54_raw_unit2_per_hz,channel_55_raw_unit2_per_hz,channel_56_raw_unit2_per_hz
4.400000000000000000e+02,6.192191643588250427e-14,9.148469269605105425e-10,1.203254836156391452e-10,1.867874282810975840e-13,7.034518536338762985e-11,3.423231241211031003e-09,3.926729964160633408e-11,2.381253812510926226e-08,7.509161217711303127e-09,4.003677208038569306e-08,7.113349132065361319e-09,3.763502598579699541e-09,5.249165880749969744e-09,1.032170874277481096e-08,1.618091803115887312e-09,9.204550907869704512e-08,1.133818565755304032e-09,2.153656867462195922e-08,1.765997039796975249e-08,5.763378896238418733e-08,3.346558061303074693e-09,2.995962221005571734e-08,2.703277523667770029e-08,1.005911269735168082e-08,1.856089792690369088e-08,8.778666559561512200e-09,4.663877969237106295e-09,1.456054551371188800e-08,1.285816965097322179e-09,1.275885503365294861e-08,2.396970762467584736e-09,3.790299786813045450e-08,9.180065000160752860e-14,1.912937348287893913e-09,5.482180878284037369e-10,2.800369803598770371e-08,1.645176744573775684e-07,2.777632954187770350e-08,2.686044626429406921e-08,4.697287875644033068e-09,4.024275093266851736e-09,4.559149288440209445e-08,5.672752397567985828e-09,1.082953839360563756e-08,8.066102551351361324e-08,2.371766203473347520e-09,2.491814043010303092e-09,2.232429813294619946e-09,7.942114572046133068e-10,2.098998462361614354e-09,3.801845842116280939e-09,1.610864787725264891e-09,2.294109642395953977e-09,2.531813403384149137e-10,6.332221119888044313e-09,5.502847957226464117e-09
4.410000000000000000e+02,5.540694531284621964e-14,9.950531686893662845e-10,1.264318384874089489e-10,1.733880488982463570e-13,7.712675449021672172e-11,3.794276831692836699e-09,3.928480642548241155e-11,2.373237518603129265e-08,9.103563473877700593e-09,5.193484320752587896e-08,7.416721786516050419e-09,4.276606617548854587e-09,5.692213353213732301e-09,1.442566223504765029e-08,2.243159321256870135e-09,1.297597694134201331e-07,1.124676904148127068e-09,2.473957931421505754e-08,2.013265300858256225e-08,6.506541046688326247e-08,3.769750494108223165e-09,3.278715759808772881e-08,2.590019942255563805e-08,1.160887495644041892e-08,1.985468203118098942e-08,8.933917728244579347e-09,4.762506940004493601e-09,1.479585620952031227e-08,1.449469420011418465e-09,1.356441902591651104e-08,2.439069205257847924e-09,3.801518319799997532e-08,8.715520798696779936e-14,1.956604615992485243e-09,6.181880839871882314e-10,3.137142247458727200e-08,1.628590034244544835e-07,2.851752144363721570e-08,3.091611199929449401e-08,5.183379544723103236e-09,4.852436641158079090e-09,5.265771048289787156e-08,7.134651825216142428e-09,1.351271159966359460e-08,1.022359288488957116e-07,2.796469800979719645e-09,2.754601298093465715e-09,2.383552710061739086e-09,9.035012460718703533e-10,2.212052288456627484e-09,3.387492701395495762e-09,1.789625077449310987e-09,2.444984272741779233e-09,2.801669930053327199e-10,6.532286136880708280e-09,4.505294157553741327e-09
4.420000000000000000e+02,5.803301320848000871e-14,9.815305837958862531e-10,1.093812042983704689e-10,1.926957949793446254e-13,8.987619717266396143e-11,3.685548928951007955e-09,5.124701478859456846e-11,2.721147272783104897e-08,9.693981175152049880e-09,5.149527612145389124e-08,7.786394365522254478e-09,4.840688970492863908e-09,5.618975435238501400e-09,1.437156634129642990e-08,2.774544662006006759e-09,1.267119732530648950e-07,1.477610898908027195e-09,3.588808529927791686e-08,2.875825046350304166e-08,6.852102619906916408e-08,4.441074092773110254e-09,3.457784459283784716e-08,3.000608771513833230e-08,1.286246568597412620e-08,2.861305279697458010e-08,9.208410264545778883e-09,6.258665751623480245e-09,1.812466650097196012e-08,2.219451123384148757e-09,1.464942580527364641e-08,3.048951166335115853e-09,3.928181686216198954e-08,9.283661070432220669e-14,1.978175875743093790e-09,6.780722398802954541e-10,4.028162917865061785e-08,1.859036406761741588e-07,3.807627705453084484e-08,3.712203392535480204e-08,5.406355177865175844e-09,5.016369584388646349e-09,4.752501356440958280e-08,6.955680041206580531e-09,1.278977644734640104e-08,1.252771233629855010e-07,2.892016742537959756e-09,3.600647458018447304e-09,2.914110066557951423e-09,8.653725213767459055e-10,2.707624223742280053e-09,4.603859644933869632e-09,1.725983250853991058e-09,2.575449094316531715e-09,2.431062845832703838e-10,7.528638905841415306e-09,5.728735155440570700e-09
4.430000000000000000e+02,5.713708395817904202e-14,1.141754768684476213e-09,1.252900839503852265e-10,2.147002814812358510e-13,1.271668715259833641e-10,4.272457187911351213e-09,6.520926101156851521e-11,3.038979651619364120e-08,8.867278609567541932e-09,3.680740402185302955e-08,6.437062995617045617e-09,4.555353677560174375e-09,5.127525185540932207e-09,1.011343071047022649e-08,2.277235865484339448e-09,9.356266547173055962e-08,2.910664998572452835e-09,3.065148159175971505e-08,2.387957108714691363e-08,6.949579024110047219e-08,3.906059742971370623e-09,4.150948514437725265e-08,2.683892034461152371e-08,1.577034801885337517e-08,2.306048400739180652e-08,1.346557204365072012e-08,8.239702917829711929e-09,2.675939684148170385e-08,2.929207567956436846e-09,1.199569262785448157e-08,3.433904727692299763e-09,6.572448890407142808e-08,1.225408598225737699e-13,2.577174992432189143e-09,7.243714830470343799e-10,4.069492348657237898e-08,1.554234027624689669e-07,3.377696750103327419e-08,3.341325589330792025e-08,6.194159511305223312e-09,3.760788385253168903e-09,4.643697881945686366e-08,5.298872141252082556e-09,1.005095512173037786e-08,1.132400887067275529e-07,3.205477009924912366e-09,3.661080884629167125e-09,4.261305130036155299e-09,8.642304867840598490e-10,2.775846910240835054e-09,3.982143847545720432e-09,1.919866822837831491e-09,2.798875161243878744e-09,2.002264495017740942e-10,7.272504656995236583e-09,5.690224795213203094e-09
4.440000000000000000e+02,5.293244150240807724e-14,1.534963048225204361e-09,1.313706040308295068e-10,2.360174910231627653e-13,1.046443881413857685e-10,5.164835319917254187e-09,4.186157605499627589e-11,2.090427123917881765e-08,1.006217068946293084e-08,4.777690910513327848e-08,5.620738923279899670e-09,6.047415313111447508e-09,5.623214576583534168e-09,1.105854716658274819e-08,2.007685617987632164e-09,1.064266517211442325e-07,2.588539044845087292e-09,3.147444501489156783e-08,2.059487533439634543e-08,7.086036483232277500e-08,3.165218224155072442e-09,4.347656718746875683e-08,2.682152486765363087e-08,1.550770704321662173e-08,1.874055344938226445e-08,1.217821472983691974e-08,5.468037861471743786e-09,2.147714031703437957e-08,2.313194681989899301e-09,1.121242107996252406e-08,2.566235696006881852e-09,6.088380211770011254e-08,1.120690732810373951e-13,2.372002131910468187e-09,7.346824485106377797e-10,4.307247835574486823e-08,1.273487445673409828e-07,2.927982598410783112e-08,2.967522847505804392e-08,6.750937088946659438e-09,4.586717502098822001e-09,4.448328400376950165e-08,5.935480636235876798e-09,1.190936975546698279e-08,9.681972244757561084e-08,3.939107359344934046e-09,2.973081993382308239e-09,3.009244840248697945e-09,8.576597437527656108e-10,2.423283411214257735e-09,3.266593325597981492e-09,1.686779633777179488e-09,2.804839117038286655e-09,1.734749439955428478e-10,5.796487518695821369e-09,5.642135662294851537e-09
4.450000000000000000e+02,5.067154480323922038e-14,1.700498186642194795e-09,1.104540378634087982e-10,2.552702408151461434e-13,7.772015427471524007e-11,5.280819945145290172e-09,4.034063915761195709e-11,1.831921978259324865e-08,1.057582221877698612e-08,6.228785315195418142e-08,5.744980429125814228e-09,5.552139755854722898e-09,5.900920306699361032e-09,1.239369872452805575e-08,2.022935521787581501e-09,1.239139733316641828e-07,3.947149447327397838e-09,3.500660034606861359e-08,2.104839080757030711e-08,6.397902186515788079e-08,2.617101329884712860e-09,3.819618781248546120e-08,2.631223105612553647e-08,1.382503385595497059e-08,1.719804859256278121e-08,9.401633313793973884e-09,4.317056642987518193e-09,1.528520164068009629e-08,1.518322178102852763e-09,1.158539091204424078e-08,2.359438165191195629e-09,5.238845525353041615e-08,1.038229371590524970e-13,2.166903304119515219e-09,6.586271887215847357e-10,4.245322756982924506e-08,1.087940192017011143e-07,2.709922576098110221e-08,2.595592855993400291e-08,6.357292131853702087e-09,5.027110809028764760e-09,4.920204566996158701e-08,6.984679611692919874e-09,1.285346128648706749e-08,9.349618158657557058e-08,3.939721263580103397e-09,2.013904857056823533e-09,1.356753177572624631e-09,7.876469835845746252e-10,2.222524981959766387e-09,3.123806775436811330e-09,1.592423066679722451e-09,2.666447166836998274e-09,1.755755743670514387e-10,4.648354610242400359e-09,5.871277630418172478e-09
4.460000000000000000e+02,5.872898641034142261e-14,1.580977793445941098e-09,1.271811389203395203e-10,2.369300115163283047e-13,8.341460679439163417e-11,4.703749209852016160e-09,4.570616999114874953e-11,1.890313392218407604e-08,1.138095527513898258e-08,6.570282051554305471e-08,5.875440943048181836e-09,4.714262382924959933e-09,5.729647774892809463e-09,1.304791617674314064e-08,2.570119103170734181e-09,1.266266027734670225e-07,4.038503745497066579e-09,3.370897687855122843e-08,2.201948843884421993e-08,6.268864584226548423e-08,2.168071238497534036e-09,3.707463695391549784e-08,2.127389373117821074e-08,1.158435949395561274e-08,1.565722337290135560e-08,9.117545745094126725e-09,5.827597443670146805e-09,1.609851958042747385e-08,1.399122284597244072e-09,1.276319306880560649e-08,2.643252807690699762e-09,5.236879783723084584e-08,8.410481454764243121e-14,2.276662797399222081e-09,5.894652531271442784e-10,4.029636875196280685e-08,9.883271930260063649e-08,2.905060298795067744e-08,2.819566480494146664e-08,6.429486353638578472e-09,4.095450494715100995e-09,7.562760765683973031e-08,6.779524490293899048e-09,1.357567520034846733e-08,1.082542282853602558e-07,4.140443750164655450e-09,2.463739036852941189e-09,1.182132511117222131e-09,6.419069011490825527e-10,2.186193818379926170e-09,2.976439898608947404e-09,1.574471534282515692e-09,3.234154592052966347e-09,1.754536025477539584e-10,5.196368980747931252e-09,4.865103964406048611e-09
4.470000000000000000e+02,7.662335729067956819e-14,1.407461320077052189e-09,1.594332674486943178e-10,2.349711486835280852e-13,7.216947696144815850e-11,4.112926223030230071e-09,4.663907359735808364e-11,1.444176743362852142e-08,1.226232403251024776e-08,6.398066036814500983e-08,6.412168131449440401e-09,4.942790099047954075e-09,5.579080267404382816e-09,1.389589271613205982e-08,2.628985732147689096e-09,1.224527593991967455e-07,4.388361466894519202e-09,3.156185339704766459e-08,1.978294037453988373e-08,6.231219336831073836e-08,2.209136146446776710e-09,4.023651228373061463e-08,1.698218561956279078e-08,1.093432724289899831e-08,1.301715768259327508e-08,7.819385080200618828e-09,6.133138355408825324e-09,1.890289176479931498e-08,1.533111770449076063e-09,1.045890684262611709e-08,2.367782385368903985e-09,5.433488232691062421e-08,7.654019316354895704e-14,1.918811167476108537e-09,5.471349711711436773e-10,3.455356104501346355e-08,8.717943465107383568e-08,2.699249907511626615e-08,2.361638742786733326e-08,6.305688321456441647e-09,4.090717575442277515e-09,8.155586863183937324e-08,7.346968054371447822e-09,1.350459731876954023e-08,1.407852463873404826e-07,4.789321534890236518e-09,2.623139744505136410e-09,1.404835036180769708e-09,5.761399033284889722e-10,2.117449247489149222e-09,2.046238890373785937e-09,1.357251625501154140e-09,3.555513913717611996e-09,2.217527669742623378e-10,4.277398878611205223e-09,4.694993662255220575e-09
4.480000000000000000e+02,7.115345856816382743e-14,1.956588305785691260e-09,1.477958136987839603e-10,2.353897099227267035e-13,6.455051007030605760e-11,4.443160949780560235e-09,4.305818922813856425e-11,1.380749223015816196e-08,1.192654796348106423e-08,6.808648027928514514e-08,7.622439672689412711e-09,5.588940310700973812e-09,6.000965392511179872e-09,1.460885632264838964e-08,2.018777063447422509e-09,1.388271068199952489e-07,2.561653945585429464e-09,3.962065576410584796e-08,2.400264997520613550e-08,6.258033872939296539e-08,2.161139104541602445e-09,3.651807846856529381e-08,1.726825023264475884e-08,1.089512996731720994e-08,1.665001297235022182e-08,1.263847942043331926e-08,6.463734943131159916e-09,1.888719852024406202e-08,1.608928635084599861e-09,1.201424192570337717e-08,2.664237340276741581e-09,5.843489740178215454e-08,8.582992686868017351e-14,2.170894368284809943e-09,5.615935004345707090e-10,3.604909320582189964e-08,8.217663269850676261e-08,2.619092941988727157e-08,2.510733682840481239e-08,6.947210578148054009e-09,4.510531138536766555e-09,8.063605063135442122e-08,6.890085171091561109e-09,1.205298881615800401e-08,1.915829982068503377e-07,4.632678224305148045e-09,2.733624749488531667e-09,1.764805414711928536e-09,8.048714168348193913e-10,2.382803101223587315e-09,2.025719685423443323e-09,1.179110195350673931e-09,3.759503995965918039e-09,2.601778786389951133e-10,4.711542753229744997e-09,4.748530748656379275e-09
4.490000000000000000e+02,5.098242162031893897e-11,2.541533993134666073e-09,1.798246794150531741e-10,2.405526674310774220e-13,9.801275373503842975e-11,4.941972389527926518e-09,6.563720864877128298e-11,1.731877923422268229e-08,1.059756284916336020e-08,5.298064465470253150e-08,6.039848850531666646e-09,5.081845980489839467e-09,5.015457446048174383e-09,1.288110061002888860e-08,1.788921311292417290e-09,1.207223464472359357e-07,2.734853186648492733e-09,5.096012713648067691e-08,3.150445637106712995e-08,7.448223210002171287e-08,2.556064182212490146e-09,4.515808328548607211e-08,2.038387823656586636e-08,1.347009201773585618e-08,1.911530335497879616e-08,1.682958446144750457e-08,8.568351664743428801e-09,2.575421862476920584e-08,1.891065370938553883e-09,1.536182787897600226e-08,3.592490178549424484e-09,8.291272282681737447e-08,1.059672144307410623e-13,3.077891282278591340e-09,7.676079598350404477e-10,4.787064331029733927e-08,1.027797320273023651e-07,3.552227334455460948e-08,2.784972046108227034e-08,8.851369308965664656e-09,4.138733707518203412e-09,8.207233935470766697e-08,6.169100147550841635e-09,1.025774310049113760e-08,2.061553241996582581e-07,4.125522704120367856e-09,3.005564187784120412e-09,1.856956658347875861e-09,8.955446958149299835e-10,2.388903501928795527e-09,2.790728643305873722e-09,1.244475202231509486e-09,3.874583433961455481e-09,2.330635377150617483e-10,5.895301212291587166e-09,4.818160592263120432e-09
4.500000000000000000e+02,1.996729371333432235e-10,2.511101753409998188e-09,1.646126420347987137e-10,2.641997995361989225e-13,1.031664239372820492e-10,5.212897629413355289e-09,7.213063424761776186e-11,1.839242069322114929e-08,9.578463769477219444e-09,5.278874964315121669e-08,4.546773083449249761e-09,4.091505021199142448e-09,4.020874594778557845e-09,1.136059468114032981e-08,1.728234420694926613e-09,1.095647309914124547e-07,1.657384613317731667e-09,4.035322142998910078e-08,2.409491865873192012e-08,5.623924247223831425e-08,1.906138178832803441e-09,4.168296186959074579e-08,1.892573788163525801e-08,1.057888387199323049e-08,1.736481467884638361e-08,1.683135578374812565e-08,8.164292007095651203e-09,2.351786127093368690e-08,1.511551327635305227e-09,1.401389287238587349e-08,3.213197337819787826e-09,9.041765290479792509e-08,1.048809280999948728e-13,3.574413850484271910e-09,6.106119013022972430e-10,4.344455685087083402e-08,7.487298298443680460e-08,2.859735526419357509e-08,2.219124550819145760e-08,8.102339855512687616e-09,4.135020733010087710e-09,9.053199031968175833e-08,6.130801056782589740e-09,1.049350911913413701e-08,2.111034660581795738e-07,3.559824476091818435e-09,2.585023862683420294e-09,1.985909943181605430e-09,7.131593397852095287e-10,2.423329383161260005e-09,2.359355000528314122e-09,1.047722423900836120e-09,3.450982345580852442e-09,1.951677774713326176e-10,4.861857197557191657e-09,4.102058001035943196e-09
4.510000000000000000e+02,4.873660616684643636e-11,3.280686800580055838e-09,1.524525295587516183e-10,2.503575299436050871e-13,8.148684975961938688e-11,4.706209099823148524e-09,5.696086489112227892e-11,1.287564694108461898e-08,1.068257721815325906e-08,7.928110079894323313e-08,5.311421856430078584e-09,5.133891523965850124e-09,5.382975284157384965e-09,1.158079384141431943e-08,2.113479802589548014e-09,1.475070808609571607e-07,1.765608703613425457e-09,3.706979346849210723e-08,2.014522751699204088e-08,4.911621511640355597e-08,1.323671490094891120e-09,3.943492800991248144e-08,1.854645519915029919e-08,8.159879418293930943e-09,1.664735744776640628e-08,1.414388604003158195e-08,6.188490428436095991e-09,1.981833098575218335e-08,1.400833672236719560e-09,1.085929495546174658e-08,3.103636718146348751e-09,7.075947878529156962e-08,8.684593999282228959e-14,2.619209399256953903e-09,4.131532546133071140e-10,4.066388148491252968e-08,6.387371434910426019e-08,2.696535704828437356e-08,1.931434699781971225e-08,7.628520488727029783e-09,5.361874401537688196e-09,1.085926494491247237e-07,6.178011898376254007e-09,1.141664566557469685e-08,2.429158992330267117e-07,3.843734096899297743e-09,2.709128935502649165e-09,2.121929502220572329e-09,8.717179855366436416e-10,2.846294330602437042e-09,2.082320974168136513e-09,1.017232556229163424e-09,4.009176717777499152e-09,2.705888118061713218e-10,4.419440408718030687e-09,4.490734658543248023e-09
4.520000000000000000e+02,6.486483361609440476e-14,3.820420007597813083e-09,1.846693527535406853e-10,2.413246676117893239e-13,8.197507878748301272e-11,4.446107584424063463e-09,5.024302394498949720e-11,9.193291126692370743e-09,1.181709053165029094e-08,8.053182316637384348e-08,5.387310226750165852e-09,6.010448009123294521e-09,6.008324603354173551e-09,1.348854856343229487e-08,2.361445180122225016e-09,1.871397387442153197e-07,1.475925390121929347e-09,3.600776491614505023e-08,1.919335376303261897e-08,5.693733585655298859e-08,1.250354649357584408e-09,4.671745324307953941e-08,1.642613300984921013e-08,8.327820494088888809e-09,1.713173411519481197e-08,1.414878878705501088e-08,6.113329616047008475e-09,2.172389186369736907e-08,1.440407906383614740e-09,1.183053345818420227e-08,2.946778228817028540e-09,8.740042916037422339e-08,9.615181622366638925e-14,2.980773862351170797e-09,4.514163573040126185e-10,4.444482084353737543e-08,5.757267191486498658e-08,2.693528379390585317e-08,1.521934769809733453e-08,8.423345510053882058e-09,4.836180028602088827e-09,1.018470012740441584e-07,6.218579163134235965e-09,1.273766426925680369e-08,2.584099757298625730e-07,4.376015350450829685e-09,2.558987014395531678e-09,2.285785925136585062e-09,1.009021834953319615e-09,2.593670253873625469e-09,1.852994221372498407e-09,9.082181679222664464e-10,4.821546249961777024e-09,3.683924907104218298e-10,4.511650997260631482e-09,3.927666503659796167e-09
